Review Text,Sentiment,Feedback,Review Date,Hospital Name,Department,Reviewer Location,Reviewer Age Group,Rating
"The doctors were highly experienced/skilled, and they answered all my questions with patience and professionalism.",Positive,,2020-09-24,St. Mary's Clinic,Orthopedics,,26-40,5.0
,Positive,1.0,2023-03-22,St. Mary's Clinic,Neurology,Los Angeles,18-25,1.0
The nurses were kind/supportive/professional throughout my stay.,Positive,1.0,2021-04-24,City Hospital,Neurology,Chicago,18-25,2.0
The speed and efficiency of the hospital staff were impressive. My admission and discharge were smooth and quick.,Positive,1.0,2020-11-20,Greenwood Medical Center,Neurology,Houston,26-40,5.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2022-03-24,City Hospital,Orthopedics,Los Angeles,18-25,2.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,,2023-06-20,Greenwood Medical Center,Cardiology,New York,18-25,5.0
"I had an amazing/wonderful/great experience at this hospital. Overall, I would recommend this hospital to others.",Positive,1.0,,Central Health Care,Pediatrics,Houston,18-25,3.0
"The hospital was state-of-the-art/modern/clean, which made my stay feel safe and comfortable.",Positive,1.0,2022-03-16,City Hospital,Orthopedics,Phoenix,61+,5.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2023-12-30,Greenwood Medical Center,Neurology,Houston,18-25,3.0
The staff was extremely helpful/very professional/polite and kind.,Positive,1.0,2022-06-13,Central Health Care,Neurology,Chicago,26-40,2.0
The staff seemed disinterested/unavailable/inattentive during my visit.,Negative,0.0,2018-01-09,Central Health Care,,Chicago,18-25,3.0
,Positive,1.0,2018-12-22,City Hospital,Orthopedics,Phoenix,26-40,5.0
"The hospital was state-of-the-art/modern/clean, which made my stay feel safe and comfortable.",Positive,1.0,2021-08-01,St. Mary's Clinic,Orthopedics,Phoenix,61+,5.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress. I would not visit this hospital again due to the poor service.",Negative,0.0,2019-05-20,Greenwood Medical Center,,Los Angeles,18-25,2.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2020-06-08,Greenwood Medical Center,Neurology,New York,41-60,3.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",Positive,1.0,2020-12-07,Greenwood Medical Center,Cardiology,Chicago,18-25,3.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2018-02-01,Central Health Care,Pediatrics,New York,26-40,5.0
"The rooms were dirty/noisy/poorly maintained, making it hard to recover.",Negative,0.0,,Central Health Care,Emergency,New York,26-40,3.0
"The billing process was confusing/stressful/unorganized, and it took too long.",Negative,0.0,2020-11-07,St. Mary's Clinic,Pediatrics,Los Angeles,26-40,1.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,Negative,0.0,2019-06-04,City Hospital,Orthopedics,Los Angeles,61+,
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,2018-02-18,St. Mary's Clinic,Orthopedics,Los Angeles,61+,4.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2022-11-02,City Hospital,,Chicago,,3.0
"The rooms were dirty/noisy/poorly maintained, making it hard to recover.",Negative,0.0,2019-11-17,Greenwood Medical Center,Pediatrics,Los Angeles,26-40,3.0
I had to wait for hours/a long time before being attended to.,Negative,0.0,2020-01-20,St. Mary's Clinic,Orthopedics,Los Angeles,61+,5.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,1.0,2019-12-28,City Hospital,Emergency,New York,26-40,1.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2018-06-08,Greenwood Medical Center,Neurology,Phoenix,26-40,2.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2020-08-04,Central Health Care,Emergency,New York,61+,4.0
"The medical equipment seemed outdated/poorly maintained, which left me questioning the quality of care I was receiving.",Negative,0.0,2021-03-23,St. Mary's Clinic,Orthopedics,Houston,61+,4.0
"The hospital staff was helpful/kind/professional, and they made sure I was comfortable during my entire stay.",Positive,1.0,2019-09-26,City Hospital,Neurology,Houston,41-60,3.0
"The hospital was state-of-the-art/modern/clean, which made my stay feel safe and comfortable.",Positive,1.0,2018-10-03,Central Health Care,Emergency,Phoenix,18-25,2.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",Positive,1.0,2021-09-27,Central Health Care,Cardiology,New York,,2.0
"The treatment felt rushed/inadequate/neglected, and I didn’t feel cared for.",Negative,0.0,2021-09-24,St. Mary's Clinic,Emergency,Chicago,18-25,1.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,Negative,0.0,2022-01-29,Greenwood Medical Center,Orthopedics,Chicago,18-25,5.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,Negative,0.0,2022-03-17,St. Mary's Clinic,Neurology,New York,41-60,5.0
"My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless. However, I was frustrated by the long waiting time.",Positive,0.0,2020-12-24,City Hospital,Pediatrics,Los Angeles,26-40,2.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,1.0,2019-05-03,Central Health Care,Pediatrics,Phoenix,26-40,5.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2021-07-10,Central Health Care,Cardiology,Phoenix,18-25,1.0
"The treatment felt rushed/inadequate/neglected, and I didn’t feel cared for.",Negative,0.0,2018-01-12,City Hospital,Pediatrics,New York,18-25,2.0
"The treatment felt rushed/inadequate/neglected, and I didn’t feel cared for.",Negative,0.0,2022-12-18,City Hospital,Cardiology,Chicago,26-40,5.0
Satisfactory service.,Positive,1.0,2023-04-08,St. Mary's Clinic,Orthopedics,Houston,,3.0
The hospital has clean and modern facilities/excellent services.,Positive,1.0,,City Hospital,Emergency,New York,18-25,4.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2019-06-13,Greenwood Medical Center,,Chicago,41-60,3.0
The nurses were kind/supportive/professional throughout my stay.,Positive,1.0,2020-10-27,City Hospital,Cardiology,Phoenix,41-60,4.0
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,1.0,2018-07-29,Central Health Care,Cardiology,Phoenix,26-40,5.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,0.0,2019-03-12,Central Health Care,Pediatrics,Phoenix,41-60,5.0
I had an amazing/wonderful/great experience at this hospital.,,1.0,2022-02-23,City Hospital,Pediatrics,Los Angeles,18-25,5.0
"I was impressed by the compassion/care/dedication of the staff. Overall, I would recommend this hospital to others.",Positive,1.0,2022-02-17,City Hospital,Orthopedics,New York,61+,5.0
Communication from the hospital staff was excellent. They were responsive/informative and kept me in the loop at all times.,Positive,1.0,2019-06-11,Central Health Care,Orthopedics,New York,61+,1.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",Positive,1.0,2021-08-16,Central Health Care,Orthopedics,Houston,41-60,3.0
The hospital staff were rude/unprofessional/unhelpful.,Negative,0.0,2020-10-12,St. Mary's Clinic,Neurology,Phoenix,18-25,3.0
The hospital has clean and modern facilities/excellent services.,Positive,1.0,2018-06-02,City Hospital,Pediatrics,Phoenix,61+,3.0
"The room was small/uncomfortable/poorly maintained, making it difficult to recover. The staff didn't seem to care about the conditions.",Negative,0.0,,Central Health Care,Emergency,Houston,61+,
,Positive,,2021-02-14,Central Health Care,Emergency,Phoenix,61+,4.0
Communication from the hospital staff was excellent. They were responsive/informative and kept me in the loop at all times.,Positive,1.0,,St. Mary's Clinic,Cardiology,Chicago,41-60,4.0
"I had an amazing/wonderful/great experience at this hospital. However, I was frustrated by the long waiting time.",Positive,0.0,2019-06-30,City Hospital,Orthopedics,,61+,3.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2018-08-20,Central Health Care,Neurology,Chicago,26-40,1.0
I am very satisfied with the care/service I received here.,Positive,1.0,2023-12-24,Greenwood Medical Center,Emergency,Phoenix,41-60,4.0
"The hospital was state-of-the-art/modern/clean, which made my stay feel safe and comfortable.",Positive,1.0,2018-12-25,Central Health Care,,,41-60,
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2022-10-12,,Orthopedics,Chicago,61+,5.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",Positive,1.0,2022-10-16,St. Mary's Clinic,Emergency,Houston,61+,5.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,0.0,2018-06-09,Greenwood Medical Center,Neurology,Phoenix,41-60,3.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",Positive,1.0,2020-11-13,Greenwood Medical Center,,Chicago,18-25,3.0
The facilities were outdated/poorly maintained/unsanitary.,Negative,0.0,2019-06-05,St. Mary's Clinic,Pediatrics,New York,18-25,3.0
I had to wait for hours/a long time before being attended to.,Negative,0.0,2018-10-02,Central Health Care,Emergency,Phoenix,26-40,4.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,,Greenwood Medical Center,Cardiology,Los Angeles,61+,1.0
"I had an amazing/wonderful/great experience at this hospital. Overall, I would recommend this hospital to others.",Positive,1.0,2020-04-08,St. Mary's Clinic,Pediatrics,Chicago,18-25,1.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,2018-06-10,Central Health Care,Neurology,Los Angeles,61+,4.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,2018-09-14,Greenwood Medical Center,Cardiology,Phoenix,41-60,4.0
The hospital has clean and modern facilities/excellent services.,Positive,1.0,2023-12-19,Greenwood Medical Center,Pediatrics,Houston,61+,2.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2022-05-15,St. Mary's Clinic,Cardiology,Phoenix,61+,1.0
The hygiene in the hospital was poor/lacking/below standard.,Negative,0.0,2020-09-22,City Hospital,,Phoenix,61+,
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean. On the bright side, the nurses were kind and helpful.",Negative,1.0,2019-02-03,St. Mary's Clinic,Emergency,Phoenix,18-25,4.0
The nurses were kind/supportive/professional throughout my stay.,Positive,1.0,2022-01-30,City Hospital,Pediatrics,Houston,26-40,2.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2019-06-10,Central Health Care,Pediatrics,Los Angeles,61+,1.0
"The billing process was confusing/stressful/unorganized, and it took too long.",Negative,0.0,2018-11-28,Greenwood Medical Center,Emergency,Phoenix,41-60,3.0
"The billing process was confusing/stressful/unorganized, and it took too long.",Negative,0.0,2019-11-12,City Hospital,Cardiology,Los Angeles,61+,3.0
"The room was small/uncomfortable/poorly maintained, making it difficult to recover. The staff didn't seem to care about the conditions.",Negative,0.0,,St. Mary's Clinic,Neurology,Los Angeles,61+,3.0
The facilities were outdated/poorly maintained/unsanitary.,Negative,0.0,2022-01-12,City Hospital,Neurology,Los Angeles,18-25,5.0
The hospital has clean and modern facilities/excellent services.,Positive,1.0,2020-02-08,St. Mary's Clinic,Neurology,Houston,26-40,1.0
Very disappointing.,Negative,0.0,2023-05-04,Central Health Care,Pediatrics,Los Angeles,61+,5.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2019-06-04,Greenwood Medical Center,Cardiology,Phoenix,41-60,2.0
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable. On the bright side, the nurses were kind and helpful.",Negative,1.0,2020-01-08,St. Mary's Clinic,Emergency,New York,26-40,5.0
